date,store_id,product_id,beginning_inventory,received_inventory,expiry_date,units_sold,units_expired,units_marked_down,markdown_price,markdown_date,current_stock
2023-08-29,S002,P001,37,0,,32,0,0,,,5
2023-08-30,S002,P001,5,20,2023-09-13,11,0,0,,,14
2023-08-31,S002,P001,14,0,,14,0,0,,,0
2023-09-01,S002,P001,0,96,2023-09-13,23,0,0,,,73
2023-09-02,S002,P001,73,0,,69,0,0,,,4
2023-09-04,S002,P001,4,71,2023-09-19,22,0,0,,,53
2023-09-05,S002,P001,53,0,,24,0,0,,,29
2023-09-06,S002,P001,29,60,2023-09-21,13,0,0,,,76
2023-09-07,S002,P001,76,0,,39,0,0,,,37
2023-09-08,S002,P001,37,53,2023-09-20,29,0,0,,,61
2023-09-09,S002,P001,61,0,,52,0,0,,,9
2023-09-11,S002,P001,9,46,2023-09-21,22,0,0,,,33
2023-09-12,S002,P001,33,0,,33,0,0,,,0
2023-09-13,S002,P001,0,36,2023-09-28,18,0,0,,,18
2023-09-14,S002,P001,18,0,,18,0,0,,,0
2023-09-15,S002,P001,0,41,2023-09-26,25,0,0,,,16
2023-09-16,S002,P001,16,0,,16,0,0,,,0
2023-09-18,S002,P001,0,61,2023-09-29,33,0,0,,,28
2023-09-19,S002,P001,28,0,,28,0,0,,,0
2023-09-20,S002,P001,0,97,2023-10-01,35,0,0,,,62
2023-09-21,S002,P001,62,0,,38,0,0,,,24
2023-09-22,S002,P001,24,46,2023-10-02,19,0,0,,,51
2023-09-23,S002,P001,51,0,,51,0,0,,,0
2023-09-25,S002,P001,0,19,2023-10-08,7,0,0,,,12
2023-09-26,S002,P001,12,0,,12,0,0,,,0
2023-09-27,S002,P001,0,25,2023-10-09,15,0,0,,,10
2023-09-28,S002,P001,10,0,,10,0,0,,,0
2023-09-29,S002,P001,0,71,2023-10-14,25,0,2,0.92,2023-09-29,46
2023-09-30,S002,P001,46,0,,11,0,0,,,35
2023-10-02,S002,P001,35,100,2023-10-17,34,0,0,,,101
2023-10-03,S002,P001,101,0,,4,0,0,,,97
2023-10-04,S002,P001,97,0,,46,0,0,,,51
2023-10-05,S002,P001,51,0,,37,0,0,,,14
2023-10-06,S002,P001,14,28,2023-10-16,18,0,0,,,24
2023-10-07,S002,P001,24,0,,23,0,0,,,1
2023-10-09,S002,P001,1,115,2023-10-20,50,0,0,,,66
2023-10-10,S002,P001,66,0,,16,0,0,,,50
2023-10-11,S002,P001,50,0,,10,0,0,,,40
2023-10-12,S002,P001,40,0,,17,0,0,,,23
2023-10-13,S002,P001,23,66,2023-10-25,32,0,0,,,57
2023-10-14,S002,P001,57,0,,54,0,0,,,3
2023-10-16,S002,P001,3,143,2023-10-29,43,0,8,0.92,2023-10-16,103
2023-10-17,S002,P001,103,0,,47,0,0,,,56
2023-10-18,S002,P001,56,124,2023-11-02,46,1,0,,,133
2023-10-19,S002,P001,133,0,,13,0,0,,,120
2023-10-20,S002,P001,120,0,,10,0,0,,,110
2023-10-21,S002,P001,110,0,,44,0,0,,,66
2023-10-23,S002,P001,66,132,2023-11-05,47,0,0,,,151
2023-10-24,S002,P001,151,0,,33,0,0,,,118
2023-10-25,S002,P001,118,0,,54,0,0,,,64
2023-10-26,S002,P001,64,0,,59,0,0,,,5
2023-10-27,S002,P001,5,63,2023-11-11,21,0,0,,,47
2023-10-28,S002,P001,47,0,,45,0,0,,,2
2023-10-30,S002,P001,2,121,2023-11-09,55,0,0,,,68
2023-10-31,S002,P001,68,0,,36,0,0,,,32
2023-11-01,S002,P001,32,130,2023-11-14,42,0,0,,,120
2023-11-02,S002,P001,120,0,,21,0,0,,,99
2023-11-03,S002,P001,99,0,,12,0,0,,,87
2023-11-04,S002,P001,87,0,,23,0,0,,,64
2023-11-06,S002,P001,64,195,2023-11-17,57,0,0,,,202
2023-11-07,S002,P001,202,0,,36,0,0,,,166
2023-11-08,S002,P001,166,0,,43,4,0,,,119
2023-11-09,S002,P001,119,0,,49,0,0,,,70
2023-11-10,S002,P001,70,126,2023-11-22,49,0,0,,,147
2023-11-11,S002,P001,147,0,,33,0,0,,,114
2023-11-13,S002,P001,114,0,,38,0,0,,,76
2023-11-14,S002,P001,76,0,,7,0,0,,,69
2023-11-15,S002,P001,69,133,2023-11-25,46,0,0,,,156
2023-11-16,S002,P001,156,0,,36,0,0,,,120
2023-11-17,S002,P001,120,0,,24,0,0,,,96
2023-11-18,S002,P001,96,0,,83,0,0,,,13
2023-11-20,S002,P001,13,27,2023-12-05,20,0,0,,,20
2023-11-21,S002,P001,20,0,,20,0,0,,,0
2023-11-22,S002,P001,0,22,2023-12-04,17,0,0,,,5
2023-11-23,S002,P001,5,0,,5,0,3,0.92,2023-11-23,0
2023-11-24,S002,P001,0,84,2023-12-04,56,0,0,,,28
2023-11-25,S002,P001,28,0,,28,0,0,,,0
2023-11-27,S002,P001,0,137,2023-12-08,36,0,0,,,101
2023-11-28,S002,P001,101,0,,38,0,0,,,63
2023-11-29,S002,P001,63,133,2023-12-11,44,0,0,,,152
2023-11-30,S002,P001,152,0,,54,0,9,0.92,2023-11-30,98
2023-12-01,S002,P001,98,0,,9,0,0,,,89
2023-12-02,S002,P001,89,0,,81,0,0,,,8
2023-12-04,S002,P001,8,124,2023-12-18,37,0,0,,,95
2023-12-05,S002,P001,95,0,,23,0,0,,,72
2023-12-06,S002,P001,72,0,,28,0,0,,,44
2023-12-07,S002,P001,44,0,,42,5,0,,,0
2023-12-08,S002,P001,0,181,2023-12-19,57,0,3,0.92,2023-12-08,124
2023-12-09,S002,P001,124,0,,57,0,0,,,67
2023-12-11,S002,P001,67,0,,12,0,0,,,55
2023-12-12,S002,P001,55,0,,46,0,0,,,9
2023-12-13,S002,P001,9,118,2023-12-27,57,0,0,,,70
2023-12-14,S002,P001,70,0,,38,0,0,,,32
2023-12-15,S002,P001,32,0,,11,0,0,,,21
2023-12-16,S002,P001,21,0,,20,0,0,,,1
2023-12-18,S002,P001,1,76,2023-12-29,33,0,0,,,44
2023-12-19,S002,P001,44,0,,12,0,0,,,32
2023-12-20,S002,P001,32,32,2023-12-30,21,1,0,,,42
2023-12-21,S002,P001,42,0,,14,0,0,,,28
2023-12-22,S002,P001,28,39,2024-01-02,21,0,0,,,46
2023-12-23,S002,P001,46,0,,44,0,0,,,2
2023-12-25,S002,P001,2,40,2024-01-08,16,0,0,,,26
2023-12-26,S002,P001,26,0,,15,0,0,,,11
2023-12-27,S002,P001,11,20,2024-01-06,14,0,0,,,17
2023-12-28,S002,P001,17,0,,14,0,0,,,3
2023-12-29,S002,P001,3,56,2024-01-09,13,0,0,,,46
2023-12-30,S002,P001,46,0,,21,0,5,0.92,2023-12-30,25
2023-01-02,S002,P027,0,57,2023-01-13,29,0,0,,,28
2023-01-03,S002,P027,28,0,,27,4,0,,,0
2023-01-04,S002,P027,0,67,2023-01-12,45,0,4,1.24,2023-01-04,22
2023-01-05,S002,P027,22,0,,22,0,0,,,0
2023-01-06,S002,P027,0,150,2023-01-15,89,0,0,,,61
2023-01-07,S002,P027,61,0,,39,2,0,,,20
2023-01-09,S002,P027,20,185,2023-01-20,63,0,0,,,142
2023-01-10,S002,P027,142,0,,89,0,0,,,53
2023-01-11,S002,P027,53,75,2023-01-20,35,0,0,,,93
2023-01-12,S002,P027,93,0,,59,0,0,,,34
2023-01-13,S002,P027,34,292,2023-01-21,86,0,0,,,240
2023-01-14,S002,P027,240,0,,130,0,0,,,110
2023-01-16,S002,P027,110,0,,44,0,0,,,66
2023-01-17,S002,P027,66,0,,64,0,0,,,2
2023-01-18,S002,P027,2,39,2023-01-28,15,0,4,1.24,2023-01-18,26
2023-01-19,S002,P027,26,0,,26,0,0,,,0
2023-01-20,S002,P027,0,275,2023-01-31,85,0,0,,,190
2023-01-21,S002,P027,190,0,,41,0,0,,,149
2023-01-23,S002,P027,149,0,,9,0,0,,,140
2023-01-24,S002,P027,140,0,,67,0,0,,,73
2023-01-25,S002,P027,73,143,2023-02-05,62,0,0,,,154
2023-01-26,S002,P027,154,0,,75,0,0,,,79
2023-01-27,S002,P027,79,112,2023-02-06,64,0,0,,,127
2023-01-28,S002,P027,127,0,,120,0,0,,,7
2023-01-30,S002,P027,7,102,2023-02-08,55,0,0,,,54
2023-01-31,S002,P027,54,0,,54,5,0,,,0
2023-02-01,S002,P027,0,127,2023-02-11,62,0,4,1.24,2023-02-01,65
2023-02-02,S002,P027,65,0,,40,0,6,1.24,2023-02-02,25
2023-02-03,S002,P027,25,172,2023-02-13,59,0,10,1.24,2023-02-03,138
2023-02-04,S002,P027,138,0,,128,0,2,1.24,2023-02-04,10
2023-02-06,S002,P027,10,24,2023-02-16,14,0,0,,,20
2023-02-07,S002,P027,20,0,,20,0,0,,,0
2023-02-08,S002,P027,0,74,2023-02-16,44,0,0,,,30
2023-02-09,S002,P027,30,0,,25,0,0,,,5
2023-02-10,S002,P027,5,279,2023-02-21,82,0,0,,,202
2023-02-11,S002,P027,202,0,,92,0,0,,,110
2023-02-13,S002,P027,110,0,,18,0,0,,,92
2023-02-14,S002,P027,92,0,,59,0,0,,,33
2023-02-15,S002,P027,33,195,2023-02-25,62,0,0,,,166
2023-02-16,S002,P027,166,0,,85,0,0,,,81
2023-02-17,S002,P027,81,179,2023-02-27,58,0,0,,,202
2023-02-18,S002,P027,202,0,,72,0,0,,,130
2023-02-20,S002,P027,130,264,2023-03-03,65,0,0,,,329
2023-02-21,S002,P027,329,0,,26,0,0,,,303
2023-02-22,S002,P027,303,0,,33,0,0,,,270
2023-02-23,S002,P027,270,0,,93,0,0,,,177
2023-02-24,S002,P027,177,0,,63,0,0,,,114
2023-02-25,S002,P027,114,0,,75,0,0,,,39
2023-02-27,S002,P027,39,101,2023-03-07,55,0,0,,,85
2023-02-28,S002,P027,85,0,,80,0,0,,,5
2023-03-01,S002,P027,5,149,2023-03-09,83,0,0,,,71
2023-03-02,S002,P027,71,0,,17,0,0,,,54
2023-03-03,S002,P027,54,212,2023-03-12,63,0,0,,,203
2023-03-04,S002,P027,203,0,,105,0,0,,,98
2023-03-06,S002,P027,98,294,2023-03-17,72,0,0,,,320
2023-03-07,S002,P027,320,0,,27,0,0,,,293
2023-03-08,S002,P027,293,0,,73,0,0,,,220
2023-03-09,S002,P027,220,0,,41,0,0,,,179
2023-03-10,S002,P027,179,0,,17,0,0,,,162
2023-03-11,S002,P027,162,0,,62,0,0,,,100
2023-03-13,S002,P027,100,157,2023-03-22,80,0,0,,,177
2023-03-14,S002,P027,177,0,,40,1,10,1.24,2023-03-14,136
2023-03-15,S002,P027,136,334,2023-03-24,87,2,0,,,381
2023-03-16,S002,P027,381,0,,53,0,0,,,328
2023-03-17,S002,P027,328,0,,87,0,0,,,241
2023-03-18,S002,P027,241,0,,129,0,0,,,112
2023-03-20,S002,P027,112,305,2023-03-30,91,0,0,,,326
2023-03-21,S002,P027,326,0,,82,0,2,1.24,2023-03-21,244
2023-03-22,S002,P027,244,0,,50,0,0,,,194
2023-03-23,S002,P027,194,0,,66,0,0,,,128
2023-03-24,S002,P027,128,234,2023-04-04,84,0,0,,,278
2023-03-25,S002,P027,278,0,,129,0,0,,,149
2023-03-27,S002,P027,149,152,2023-04-07,87,0,0,,,214
2023-03-28,S002,P027,214,0,,43,0,0,,,171
2023-03-29,S002,P027,171,0,,16,0,0,,,155
2023-03-30,S002,P027,155,0,,100,0,0,,,55
2023-03-31,S002,P027,55,149,2023-04-10,63,0,0,,,141
2023-04-01,S002,P027,141,0,,127,0,2,1.24,2023-04-01,14
2023-04-03,S002,P027,14,203,2023-04-13,74,0,0,,,143
2023-04-04,S002,P027,143,0,,60,0,0,,,83
2023-04-05,S002,P027,83,0,,33,0,0,,,50
2023-04-06,S002,P027,50,0,,50,0,0,,,0
2023-04-07,S002,P027,0,45,2023-04-18,17,0,0,,,28
2023-04-08,S002,P027,28,0,,28,0,0,,,0
2023-04-10,S002,P027,0,10,2023-04-20,1,0,0,,,9
2023-04-11,S002,P027,9,0,,9,0,0,,,0
2023-04-12,S002,P027,0,171,2023-04-21,67,0,0,,,104
2023-04-13,S002,P027,104,0,,40,0,0,,,64
2023-04-14,S002,P027,64,261,2023-04-24,65,0,0,,,260
2023-04-15,S002,P027,260,0,,122,0,3,1.24,2023-04-15,138
2023-04-17,S002,P027,138,0,,33,0,0,,,105
2023-04-18,S002,P027,105,0,,64,0,0,,,41
2023-04-19,S002,P027,41,151,2023-04-27,77,0,0,,,115
2023-04-20,S002,P027,115,0,,87,0,0,,,28
2023-04-21,S002,P027,28,130,2023-04-29,84,0,0,,,74
2023-04-22,S002,P027,74,0,,62,5,0,,,7
2023-04-24,S002,P027,7,35,2023-05-03,21,0,0,,,21
2023-04-25,S002,P027,21,0,,19,0,0,,,2
2023-04-26,S002,P027,2,177,2023-05-06,61,0,0,,,118
2023-04-27,S002,P027,118,0,,82,0,0,,,36
2023-04-28,S002,P027,36,170,2023-05-07,47,0,0,,,159
2023-04-29,S002,P027,159,0,,65,0,0,,,94
2023-05-01,S002,P027,94,0,,16,0,0,,,78
2023-05-02,S002,P027,78,0,,78,0,0,,,0
2023-05-03,S002,P027,0,34,2023-05-13,14,0,0,,,20
2023-05-04,S002,P027,20,0,,18,4,0,,,0
2023-05-05,S002,P027,0,162,2023-05-16,49,0,4,1.24,2023-05-05,113
2023-05-06,S002,P027,113,0,,113,0,0,,,0
2023-05-08,S002,P027,0,129,2023-05-19,39,0,0,,,90
2023-05-09,S002,P027,90,0,,39,0,0,,,51
2023-05-10,S002,P027,51,206,2023-05-18,72,0,0,,,185
2023-05-11,S002,P027,185,0,,25,0,0,,,160
2023-05-12,S002,P027,160,239,2023-05-22,79,0,0,,,320
2023-05-13,S002,P027,320,0,,100,0,0,,,220
2023-05-15,S002,P027,220,0,,18,0,0,,,202
2023-05-16,S002,P027,202,0,,60,0,0,,,142
2023-05-17,S002,P027,142,0,,21,0,0,,,121
2023-05-18,S002,P027,121,0,,24,0,0,,,97
2023-05-19,S002,P027,97,338,2023-05-27,94,0,0,,,341
2023-05-20,S002,P027,341,0,,138,0,0,,,203
2023-05-22,S002,P027,203,0,,17,0,0,,,186
2023-05-23,S002,P027,186,0,,14,0,0,,,172
2023-05-24,S002,P027,172,0,,11,0,0,,,161
2023-05-25,S002,P027,161,0,,25,0,0,,,136
2023-05-26,S002,P027,136,0,,39,0,0,,,97
2023-05-27,S002,P027,97,0,,94,0,0,,,3
2023-05-29,S002,P027,3,60,2023-06-08,26,0,0,,,37
2023-05-30,S002,P027,37,0,,37,0,0,,,0
2023-05-31,S002,P027,0,33,2023-06-10,14,0,0,,,19
2023-06-01,S002,P027,19,0,,18,0,0,,,1
2023-06-02,S002,P027,1,142,2023-06-10,69,0,0,,,74
2023-06-03,S002,P027,74,0,,74,0,0,,,0
2023-06-05,S002,P027,0,75,2023-06-14,28,0,0,,,47
2023-06-06,S002,P027,47,0,,47,0,0,,,0
2023-06-07,S002,P027,0,93,2023-06-15,53,0,0,,,40
2023-06-08,S002,P027,40,0,,40,0,0,,,0
2023-06-09,S002,P027,0,260,2023-06-20,81,0,0,,,179
2023-06-10,S002,P027,179,0,,129,0,0,,,50
2023-06-12,S002,P027,50,126,2023-06-20,55,0,0,,,121
2023-06-13,S002,P027,121,0,,20,0,1,1.24,2023-06-13,101
2023-06-14,S002,P027,101,120,2023-06-22,58,0,0,,,163
2023-06-15,S002,P027,163,0,,88,0,0,,,75
2023-06-16,S002,P027,75,131,2023-06-27,62,0,0,,,144
2023-06-17,S002,P027,144,0,,72,0,0,,,72
2023-06-19,S002,P027,72,165,2023-06-28,53,0,0,,,184
2023-06-20,S002,P027,184,0,,25,0,0,,,159
2023-06-21,S002,P027,159,0,,69,0,0,,,90
2023-06-22,S002,P027,90,0,,16,0,0,,,74
2023-06-23,S002,P027,74,0,,19,0,0,,,55
2023-06-24,S002,P027,55,0,,53,0,0,,,2
2023-06-26,S002,P027,2,75,2023-07-07,33,0,0,,,44
2023-06-27,S002,P027,44,0,,44,0,0,,,0
2023-06-28,S002,P027,0,55,2023-07-09,19,0,0,,,36
2023-06-29,S002,P027,36,0,,36,0,0,,,0
2023-06-30,S002,P027,0,81,2023-07-08,40,0,0,,,41
2023-07-01,S002,P027,41,0,,41,0,0,,,0
2023-07-03,S002,P027,0,243,2023-07-11,68,0,0,,,175
2023-07-04,S002,P027,175,0,,56,0,0,,,119
2023-07-05,S002,P027,119,304,2023-07-15,81,0,0,,,342
2023-07-06,S002,P027,342,0,,84,0,0,,,258
2023-07-07,S002,P027,258,0,,52,0,0,,,206
2023-07-08,S002,P027,206,0,,100,0,0,,,106
2023-07-10,S002,P027,106,0,,53,0,0,,,53
2023-07-11,S002,P027,53,0,,20,0,0,,,33
2023-07-12,S002,P027,33,0,,21,0,0,,,12
2023-07-13,S002,P027,12,0,,12,0,0,,,0
2023-07-14,S002,P027,0,98,2023-07-23,49,0,0,,,49
2023-07-15,S002,P027,49,0,,47,0,0,,,2
2023-07-17,S002,P027,2,267,2023-07-26,77,0,0,,,192
2023-07-18,S002,P027,192,0,,18,0,0,,,174
2023-07-19,S002,P027,174,0,,9,0,0,,,165
2023-07-20,S002,P027,165,0,,66,0,0,,,99
2023-07-21,S002,P027,99,0,,14,0,0,,,85
2023-07-22,S002,P027,85,0,,83,0,0,,,2
2023-07-24,S002,P027,2,213,2023-08-04,92,0,0,,,123
2023-07-25,S002,P027,123,0,,87,0,9,1.24,2023-07-25,36
2023-07-26,S002,P027,36,140,2023-08-03,87,0,0,,,89
2023-07-27,S002,P027,89,0,,33,0,0,,,56
2023-07-28,S002,P027,56,70,2023-08-08,29,0,0,,,97
2023-07-29,S002,P027,97,0,,83,0,0,,,14
2023-07-31,S002,P027,14,43,2023-08-11,14,0,0,,,43
2023-08-01,S002,P027,43,0,,41,0,0,,,2
2023-08-02,S002,P027,2,151,2023-08-10,44,0,0,,,109
2023-08-03,S002,P027,109,0,,10,0,0,,,99
2023-08-04,S002,P027,99,0,,38,0,0,,,61
2023-08-05,S002,P027,61,0,,15,0,0,,,46
2023-08-07,S002,P027,46,163,2023-08-18,67,0,0,,,142
2023-08-08,S002,P027,142,0,,82,0,0,,,60
2023-08-09,S002,P027,60,212,2023-08-20,75,0,0,,,197
2023-08-10,S002,P027,197,0,,51,0,0,,,146
2023-08-11,S002,P027,146,0,,21,0,0,,,125
2023-08-12,S002,P027,125,0,,82,0,0,,,43
2023-08-14,S002,P027,43,129,2023-08-25,79,0,0,,,93
2023-08-15,S002,P027,93,0,,24,0,0,,,69
2023-08-16,S002,P027,69,0,,32,0,0,,,37
2023-08-17,S002,P027,37,0,,35,0,0,,,2
2023-08-18,S002,P027,2,56,2023-08-29,38,1,0,,,19
2023-08-19,S002,P027,19,0,,19,0,0,,,0
2023-08-21,S002,P027,0,201,2023-08-31,66,0,0,,,135
2023-08-22,S002,P027,135,0,,71,3,0,,,61
2023-08-23,S002,P027,61,199,2023-09-03,61,0,0,,,199
2023-08-24,S002,P027,199,0,,44,0,0,,,155
2023-08-25,S002,P027,155,277,2023-09-05,93,0,0,,,339
2023-08-26,S002,P027,339,0,,76,0,0,,,263
2023-08-28,S002,P027,263,0,,59,0,0,,,204
2023-08-29,S002,P027,204,0,,26,0,0,,,178
2023-08-30,S002,P027,178,0,,18,5,0,,,155
2023-08-31,S002,P027,155,0,,22,0,0,,,133
2023-09-01,S002,P027,133,196,2023-09-09,71,0,0,,,258
2023-09-02,S002,P027,258,0,,79,0,0,,,179
2023-09-04,S002,P027,179,0,,74,0,0,,,105
2023-09-05,S002,P027,105,0,,97,0,0,,,8
2023-09-06,S002,P027,8,217,2023-09-14,72,0,0,,,153
2023-09-07,S002,P027,153,0,,29,0,0,,,124
2023-09-08,S002,P027,124,107,2023-09-16,67,0,0,,,164
2023-09-09,S002,P027,164,0,,80,0,0,,,84
2023-09-11,S002,P027,84,323,2023-09-19,84,0,0,,,323
2023-09-12,S002,P027,323,0,,19,0,0,,,304
2023-09-13,S002,P027,304,0,,57,0,0,,,247
2023-09-14,S002,P027,247,0,,13,0,0,,,234
2023-09-15,S002,P027,234,0,,16,0,0,,,218
2023-09-16,S002,P027,218,0,,128,0,0,,,90
2023-09-18,S002,P027,90,245,2023-09-28,68,2,0,,,265
2023-09-19,S002,P027,265,0,,34,0,0,,,231
2023-09-20,S002,P027,231,0,,52,0,0,,,179
2023-09-21,S002,P027,179,0,,15,0,0,,,164
2023-09-22,S002,P027,164,286,2023-10-03,95,0,8,1.24,2023-09-22,355
2023-09-23,S002,P027,355,0,,108,0,0,,,247
2023-09-25,S002,P027,247,0,,70,0,0,,,177
2023-09-26,S002,P027,177,0,,47,0,0,,,130
2023-09-27,S002,P027,130,0,,30,0,0,,,100
2023-09-28,S002,P027,100,0,,44,0,0,,,56
2023-09-29,S002,P027,56,83,2023-10-10,31,0,0,,,108
2023-09-30,S002,P027,108,0,,99,0,0,,,9
2023-10-02,S002,P027,9,353,2023-10-12,98,0,0,,,264
2023-10-03,S002,P027,264,0,,6,0,0,,,258
2023-10-04,S002,P027,258,0,,49,0,0,,,209
2023-10-05,S002,P027,209,0,,42,0,0,,,167
2023-10-06,S002,P027,167,0,,86,0,0,,,81
2023-10-07,S002,P027,81,0,,81,0,0,,,0
2023-10-09,S002,P027,0,37,2023-10-17,15,0,0,,,22
2023-10-10,S002,P027,22,0,,22,0,0,,,0
2023-10-11,S002,P027,0,102,2023-10-21,29,0,0,,,73
2023-10-12,S002,P027,73,0,,61,0,0,,,12
2023-10-13,S002,P027,12,31,2023-10-21,10,0,0,,,33
2023-10-14,S002,P027,33,0,,33,0,0,,,0
2023-10-16,S002,P027,0,177,2023-10-27,54,0,0,,,123
2023-10-17,S002,P027,123,0,,26,0,0,,,97
2023-10-18,S002,P027,97,0,,29,0,0,,,68
2023-10-19,S002,P027,68,0,,45,0,0,,,23
2023-10-20,S002,P027,23,96,2023-10-29,58,0,0,,,61
2023-10-21,S002,P027,61,0,,40,0,3,1.24,2023-10-21,21
2023-10-23,S002,P027,21,159,2023-11-02,81,0,0,,,99
2023-10-24,S002,P027,99,0,,68,0,0,,,31
2023-10-25,S002,P027,31,62,2023-11-03,30,0,0,,,63
2023-10-26,S002,P027,63,0,,46,0,0,,,17
2023-10-27,S002,P027,17,116,2023-11-05,68,0,0,,,65
2023-10-28,S002,P027,65,0,,65,0,0,,,0
2023-10-30,S002,P027,0,47,2023-11-09,31,0,0,,,16
2023-10-31,S002,P027,16,0,,16,0,0,,,0
2023-11-01,S002,P027,0,48,2023-11-09,21,0,0,,,27
2023-11-02,S002,P027,27,0,,26,0,0,,,1
2023-11-03,S002,P027,1,67,2023-11-14,32,0,0,,,36
2023-11-04,S002,P027,36,0,,36,0,0,,,0
2023-11-06,S002,P027,0,128,2023-11-15,47,0,3,1.24,2023-11-06,81
2023-11-07,S002,P027,81,0,,80,0,10,1.24,2023-11-07,1
2023-11-08,S002,P027,1,231,2023-11-16,57,0,0,,,175
2023-11-09,S002,P027,175,0,,47,0,0,,,128
2023-11-10,S002,P027,128,0,,63,0,0,,,65
2023-11-11,S002,P027,65,0,,65,0,0,,,0
2023-11-13,S002,P027,0,176,2023-11-21,95,0,0,,,81
2023-11-14,S002,P027,81,0,,11,0,0,,,70
2023-11-15,S002,P027,70,0,,32,0,0,,,38
2023-11-16,S002,P027,38,0,,38,0,0,,,0
2023-11-17,S002,P027,0,13,2023-11-27,10,0,0,,,3
2023-11-18,S002,P027,3,0,,2,0,0,,,1
2023-11-20,S002,P027,1,193,2023-11-30,89,0,0,,,105
2023-11-21,S002,P027,105,0,,24,0,0,,,81
2023-11-22,S002,P027,81,0,,26,0,0,,,55
2023-11-23,S002,P027,55,0,,55,3,0,,,0
2023-11-24,S002,P027,0,65,2023-12-03,18,0,0,,,47
2023-11-25,S002,P027,47,0,,47,0,0,,,0
2023-11-27,S002,P027,0,181,2023-12-08,96,0,0,,,85
2023-11-28,S002,P027,85,0,,85,0,0,,,0
2023-11-29,S002,P027,0,129,2023-12-08,51,0,0,,,78
2023-11-30,S002,P027,78,0,,22,0,0,,,56
2023-12-01,S002,P027,56,152,2023-12-12,45,0,0,,,163
2023-12-02,S002,P027,163,0,,62,0,0,,,101
2023-12-04,S002,P027,101,0,,10,0,0,,,91
2023-12-05,S002,P027,91,0,,81,0,0,,,10
2023-12-06,S002,P027,10,114,2023-12-17,43,0,0,,,81
2023-12-07,S002,P027,81,0,,55,0,0,,,26
2023-12-08,S002,P027,26,165,2023-12-17,81,0,0,,,110
2023-12-09,S002,P027,110,0,,63,0,0,,,47
2023-12-11,S002,P027,47,214,2023-12-22,85,0,0,,,176
2023-12-12,S002,P027,176,0,,74,0,0,,,102
2023-12-13,S002,P027,102,0,,18,0,0,,,84
2023-12-14,S002,P027,84,0,,81,0,0,,,3
2023-12-15,S002,P027,3,141,2023-12-23,55,0,0,,,89
2023-12-16,S002,P027,89,0,,59,0,0,,,30
2023-12-18,S002,P027,30,70,2023-12-28,21,0,0,,,79
2023-12-19,S002,P027,79,0,,60,0,0,,,19
2023-12-20,S002,P027,19,83,2023-12-28,29,0,0,,,73
2023-12-21,S002,P027,73,0,,33,0,0,,,40
2023-12-22,S002,P027,40,265,2023-12-31,73,0,0,,,232
2023-12-23,S002,P027,232,0,,62,0,0,,,170
2023-12-25,S002,P027,170,0,,8,0,8,1.24,2023-12-25,162
2023-12-26,S002,P027,162,0,,28,0,0,,,134
2023-12-27,S002,P027,134,0,,63,0,0,,,71
2023-12-28,S002,P027,71,0,,47,0,7,1.24,2023-12-28,24
2023-12-29,S002,P027,24,233,2024-01-07,78,0,0,,,179
2023-12-30,S002,P027,179,0,,111,0,0,,,68
2023-01-02,S002,P023,0,164,2023-01-10,43,0,0,,,121
2023-01-03,S002,P023,121,0,,58,0,0,,,63
2023-01-04,S002,P023,63,163,2023-01-15,64,0,0,,,162
2023-01-05,S002,P023,162,0,,51,0,0,,,111
2023-01-06,S002,P023,111,0,,21,0,4,2.51,2023-01-06,90
2023-01-07,S002,P023,90,0,,48,0,0,,,42
2023-01-09,S002,P023,42,125,2023-01-17,81,0,0,,,86
2023-01-10,S002,P023,86,0,,37,0,0,,,49
2023-01-11,S002,P023,49,0,,24,0,0,,,25
2023-01-12,S002,P023,25,0,,25,0,0,,,0
2023-01-13,S002,P023,0,127,2023-01-23,36,0,0,,,91
2023-01-14,S002,P023,91,0,,49,0,0,,,42
2023-01-16,S002,P023,42,160,2023-01-25,63,0,0,,,139
2023-01-17,S002,P023,139,0,,53,0,0,,,86
2023-01-18,S002,P023,86,118,2023-01-28,80,0,0,,,124
2023-01-19,S002,P023,124,0,,56,0,0,,,68
2023-01-20,S002,P023,68,0,,24,0,0,,,44
2023-01-21,S002,P023,44,0,,44,0,0,,,0
2023-01-23,S002,P023,0,125,2023-02-03,53,0,0,,,72
2023-01-24,S002,P023,72,0,,61,0,0,,,11
2023-01-25,S002,P023,11,164,2023-02-04,60,0,0,,,115
2023-01-26,S002,P023,115,0,,58,0,0,,,57
2023-01-27,S002,P023,57,0,,10,0,0,,,47
2023-01-28,S002,P023,47,0,,47,0,0,,,0
2023-01-30,S002,P023,0,155,2023-02-08,73,0,0,,,82
2023-01-31,S002,P023,82,0,,24,0,0,,,58
2023-02-01,S002,P023,58,174,2023-02-12,48,0,0,,,184
2023-02-02,S002,P023,184,0,,69,0,0,,,115
2023-02-03,S002,P023,115,0,,39,0,0,,,76
2023-02-04,S002,P023,76,0,,10,0,0,,,66
2023-02-06,S002,P023,66,65,2023-02-15,45,0,0,,,86
2023-02-07,S002,P023,86,0,,21,0,0,,,65
2023-02-08,S002,P023,65,0,,17,0,0,,,48
2023-02-09,S002,P023,48,0,,19,0,0,,,29
2023-02-10,S002,P023,29,41,2023-02-19,19,0,0,,,51
